job_id,iteration,m,total_migration,pop,numClusters,mutation_rate,recombination_rate,pi_loss,fst_loss,ld_loss,ibd_loss,dxy_loss,genrel_loss,fc_loss
18,0,0.00015402518242769002,0.04318989715221996,17180.224370114647,2.0,5.8e-07,1.02e-06,0.021947195000009984,0.010634982277443805,0.007942378779908941,0.006045027448042522,0.0001399345003662478,4.1044685383177034e-05,0.0035864579161111326
18,1,7.727961148417512e-05,0.26677268462376114,3020.765463961975,3.0,5.8e-07,1.02e-06,0.02205371416319332,0.007528675510713134,0.005352943213926261,0.003100522862539283,0.0002987301037263902,5.644918461599286e-05,0.0071230501261110996
18,2,9.423063997810451e-05,0.28093276554803287,23369.817914100448,2.0,5.8e-07,1.02e-06,0.020846468698822302,0.005832760727358857,0.009610218416430609,0.0010206721348209283,0.00023656273070408592,3.1951586745159484e-05,0.003821198007222207
18,3,0.000584263655242684,0.0726822532332189,8141.162796380477,3.0,5.8e-07,1.02e-06,0.060145799812176624,0.044000930802075316,0.0043655963925883405,0.026386240054405933,0.0003348366394005911,0.00029995328387600077,0.0040096631999999854
18,4,5.7210726739752225e-06,0.11312383935323345,8790.857496851555,1.0,5.8e-07,1.02e-06,0.02135033610080007,0.005710271541165108,0.009081997720736729,0.0005274939206652507,0.00018550976945119028,3.082392781964847e-05,0.0035082515200000053
19,0,1.7127425339716448e-05,0.12042634133789612,2608.500110928215,1.0,5.8e-07,1.02e-06,0.026086637317176715,0.006805826096555106,0.006405527902241801,0.0004916257557001251,0.0003958599175542808,2.0346988860012213e-05,0.00530648410111112
19,1,0.00022943554932095778,0.23745014604732742,16612.80558138569,3.0,5.8e-07,1.02e-06,0.023746866791305513,0.011063983326724426,0.009751998618235815,0.010119888332967291,0.00016682792659632236,6.512107795128168e-05,0.003592663940555546
19,2,0.0004808615955707076,0.008352476638286276,14489.281677548333,2.0,5.8e-07,1.02e-06,0.05434120932990968,0.045374838792546855,0.004147853398739641,0.009744350774168907,0.0002609631336117273,0.00010606945979237571,0.0028792604366666696
19,3,2.2198084276753155e-05,0.23538309145958772,19884.55762447217,3.0,5.8e-07,1.02e-06,0.03612323259653115,0.006004801817523349,0.009549587021770794,0.0005097217657528385,0.00017364433101337657,3.1799081619828245e-05,0.004377981826111127
19,4,9.957533269343798e-05,0.2049740828630538,10473.533315820338,2.0,5.8e-07,1.02e-06,0.02067828874007123,0.006094405524375238,0.009981158086221098,0.003238096882110783,0.0002741924494993072,3.519842899717309e-05,0.0028305853533333314
